Au,Az,B prime,B/G,Bulk modulus,C11,C12,C44,Composition,Crystal structure,EOS,Formation enthalpy,Group,Lattice constant,Poisson ratio,Shear modulus,Total energy,Wigner-Seitz radius,Youngs modulus
0.012764555896655594,0.9020450589300764,5.478760922526472,1.786312144377481,171.49607568812334,307.6701643789444,103.40903134271282,92.12637289339584,Al0.03703704 Mn0.22222222 Mo0.37037037 Nb0.37037037,bcc,birchmurnaghan,0.012085285902685428,training set,3.1842394316174776,0.26411149635268605,96.00565960877385,-6356.742369364697,2.9627742028097677,242.72371605274748
0.04347025867779841,0.8269234811943409,4.355852607491534,1.9295945730087563,242.7234770552563,430.6886652129774,148.74088297639574,116.57462080104905,Al0.05882353 Mo0.58823529 V0.17647059 W0.17647059,bcc,birchmurnaghan,0.00010998455945809837,training set,3.1512673527594544,0.27904731361582563,125.7898837665081,-10836.856747881773,2.932095346287996,321.7824258231983
9.236567983074442,9.59289618077591,4.10427318465556,3.2251979924096634,111.04006736061831,122.07804922369776,105.52107642907858,79.4146605433565,Al0.0625 Nb0.0625 Ti0.625 Zr0.25,bcc,birchmurnaghan,0.0044611897387767385,training set,3.368511783439246,0.3594925956158041,34.42891494473994,-3375.7652920240885,3.134230332913431,93.6117098849205
2.355432725277513,3.692005071822403,5.136094432249371,2.6349557751862984,155.0184317048161,190.73120649918638,137.16204430763094,98.88880925224981,Al0.09090909 Co0.09090909 Ni0.45454545 Ti0.36363636,bcc,birchmurnaghan,-0.011932130007153319,training set,2.9765516052096506,0.3315527963348005,58.831511771333574,-2301.641943303354,2.7695311544984866,156.67452802344587
0.8513303136701742,2.26865142658113,4.436868301476497,2.2583928346819335,180.81398789277716,246.18218084744092,148.1298914154453,111.22323314972138,Al0.1 Co0.15 Ni0.25 V0.5,bcc,birchmurnaghan,-0.006269775290093094,training set,2.9192332326077035,0.30707838421722694,80.06312503123158,-2176.3523250952903,2.7161992994859934,209.297560202408
0.24100606462737506,1.559682083050983,7.691827512364403,1.9036949632104752,199.70588904438063,306.879986706737,146.11884021320242,125.36813991835011,Al0.07407407 Co0.25925926 Mn0.2962963 V0.37037037,bcc,birchmurnaghan,-0.008317124806580978,training set,2.8756026673456523,0.27648919292952345,104.90435332538138,-2148.972699358607,2.675603258896561,267.8185466222193
5.5530748371196275,6.4730763128640785,7.926679889408488,2.799795824168053,227.10554925183698,261.36647114486993,209.9750883053205,166.33017147200846,Al0.07692308 Co0.38461538 Cr0.38461538 Cu0.15384615,fcc,birchmurnaghan,0.0011804459068116557,training set,3.5717878356796704,0.3404151329660661,81.11503963662079,-2428.7794145689227,2.637759285103518,217.45565328013757
0.07418288721925936,0.7803611934620776,4.197001149835161,2.1345952601492924,206.3117959365731,355.8338978173133,131.55074499620298,87.51093440445959,Al0.0952381 Cr0.33333333 Mn0.0952381 V0.47619048,bcc,birchmurnaghan,-0.005625415202075601,training set,2.9336159397179937,0.29740094534322675,96.65148226842018,-1871.098792663905,2.729581683100058,250.79144892774494
0.020382209030971765,0.8778889951545764,4.17559167658121,2.4408515750146345,187.227140830625,297.81153591589737,131.9349432879888,72.81061761088984,Al0.0952381 Cr0.33333333 Ti0.0952381 V0.47619048,bcc,birchmurnaghan,-0.000832114448712673,training set,2.9806568593259675,0.3197668805365425,76.70566401789607,-1812.681639698481,2.7733508864165803,202.46718984076563
0.09496071802051276,1.323643498610241,4.691888904877574,1.816605170193792,178.28109717756854,288.88684072877214,122.97822540196674,109.80193002037667,Al0.07407407 Cr0.37037037 Fe0.37037037 Ti0.18518519,bcc,birchmurnaghan,0.0006179513998176844,training set,2.910729966102594,0.26743520841190815,98.13970592109999,-2073.0878836484003,2.7082874388417206,248.77143725518542
0.40552844309578706,1.774355427702479,7.216027885888373,1.83482898935302,218.6832459106293,331.4132975859027,162.31822007299257,150.01738429140173,Al0.06896552 Cr0.34482759 Fe0.27586207 Mn0.31034483,bcc,birchmurnaghan,-0.0005508125327651214,training set,2.8316677630324807,0.2693899599821014,119.18453827554755,-2181.3515963752584,2.63472404616856,302.58331254416504
0.671125497249621,2.078051135875311,4.605600043207225,1.8811963257400255,132.39007993966425,192.95206974733583,102.10908503582846,94.3881837830257,Al0.08695652 Fe0.43478261 Ni0.08695652 Ti0.39130435,bcc,birchmurnaghan,-0.006678179453501798,training set,2.9905775910745818,0.27421842243051353,70.37547231418529,-2081.69925225781,2.782581626983994,179.34744661996692
0.026925794144890602,0.8610058006435589,4.324004850814398,2.2174443579461935,200.31585863387613,332.076137640099,134.4357191307647,85.0847733890787,Al0.09090909 Hf0.04545455 Mo0.45454545 Nb0.40909091,bcc,birchmurnaghan,-0.0019031848114536842,training set,3.2460249177993297,0.30398134980191516,90.3363630821427,-8242.546483459811,3.020262481721842,235.59386533609663
3.9194846327382606,5.068957989407974,2.151818592459218,2.671053999304986,120.10856117764068,142.43629576645336,108.94469388323435,84.88376147200707,Al0.08695652 Hf0.43478261 Nb0.2173913 Zr0.26086957,bcc,birchmurnaghan,0.001180849620141089,training set,3.48061318965749,0.33357671809882045,44.96672894254223,-16717.513075543367,3.2385350378750806,119.93316561366943
0.2789963376340605,1.6122430866250692,10.61025425952933,1.1359525900758118,85.30096455665176,160.51254939636112,47.69517213679709,90.94451826895221,Al0.08333333 Mn0.41666667 Nb0.29166667 Ti0.20833333,bcc,birchmurnaghan,0.01244701027553674,training set,3.135961800644669,0.15969863861496528,75.0920111471896,-3591.1281145685243,2.9178543019383842,174.16820619651114
3.2579012190164196,4.492315320793591,-7.393072977494172,5.858131032063701,387.24272031001624,422.71364871813364,369.50725610595754,119.50994634791883,Al0.17647059 Co0.58823529 Mo0.17647059 Zr0.05882353,bcc,birchmurnaghan,0.013007709548674029,training set,3.039903426692422,0.4192436602244844,66.10345828567075,-3574.2963867385474,2.828476829414277,187.63382818170376
0.08773134828255635,1.3094021309936972,4.8340586753695955,1.7005607430300096,180.42446587117286,300.7753716716145,120.24901297095204,118.19079939158999,Al0.14285714 Cr0.14285714 Mn0.23809524 Mo0.47619048,bcc,birchmurnaghan,0.014049747030185245,training set,3.0764319093693295,0.25416615554827054,106.09704276114113,-4783.704384426717,2.862464740332128,266.1266404695616
6.512276028514021,7.289717156779365,3.7897172839950053,1.4816160945860848,96.44085943705741,121.7910597400782,83.76575928554702,138.59684255754306,Al0.17647059 Cu0.05882353 Mn0.58823529 Ni0.17647059,fcc,birchmurnaghan,-0.0013480534139489464,training set,3.6629970461405312,0.2245102302529834,65.09166564095665,-2179.731542438985,2.705117133007246,159.41082096311607
0.9134032110665764,2.3324323663251505,4.210175326992508,2.4283246467259185,143.3955188890955,190.81237972625303,119.68708847051676,82.94746569459124,Al0.15 Cu0.05 Nb0.5 Ti0.3,bcc,birchmurnaghan,0.0022264957651714212,training set,3.2814424340940844,0.3189493399942044,59.05121421158987,-4571.115530459235,3.053216694449618,155.77112002046567
3.216642438595187,4.456125151226122,4.224805544029107,2.0371419607709162,106.89463393254532,135.1967320430872,92.74358487727437,94.58826841714125,Al0.10714286 Cu0.35714286 Mn0.17857143 Ti0.35714286,bcc,birchmurnaghan,0.004001904339475004,training set,3.0561726992794065,0.2890718366719198,52.47284479481889,-2256.7498120872774,2.8436145670606927,135.28253283011554
0.07874012634190386,1.2910585788932873,5.098180532339064,1.8650324719667917,173.81782077416747,280.4340669072582,120.50969770762211,103.23586441464381,Al0.17647059 Fe0.17647059 Mo0.05882353 V0.58823529,bcc,birchmurnaghan,-0.006257181657474575,training set,2.989705275759334,0.2725583254640649,93.19828120250682,-2123.910249645786,2.781769981575967,237.20049732638225
2.8010952593622527,4.089731202271604,4.629411461926421,1.6825243771827672,143.37500965116166,191.8993737424407,119.11282760552214,148.83870442086877,Al0.1875 Fe0.625 Mn0.125 V0.0625,bcc,birchmurnaghan,-0.009077334323592368,training set,2.8725786326531098,0.2519666207631342,85.21422429030714,-2089.0035415984516,2.6727895471239775,213.37072885137528
0.36395280574486577,1.7228657154295854,4.3363999447736195,1.8998717266895147,167.43854427716207,252.2774860588902,125.019073386298,109.62457809679948,Al0.09375 Fe0.3125 Ti0.28125 W0.3125,bcc,birchmurnaghan,0.01237810698512476,training set,3.1099904207554445,0.276106543482897,88.13149957703729,-11409.167223144814,2.8936892427461864,224.93036659443493
4.118050493943908,5.240901891336505,3.3067250857051214,2.630896869668074,131.07702797224164,155.2850181823386,118.97303286719315,95.1537762581646,Al0.14285714 Hf0.47619048 Ti0.23809524 W0.14285714,bcc,birchmurnaghan,0.003966384872910567,training set,3.3822720672074866,0.33132214242546715,49.82218401771823,-19478.766916193686,3.147033582997919,132.65875353356898
0.6520626642692768,2.0573151533132554,4.8520949913533915,1.9688227011492754,117.34087986296304,168.9384517529833,91.54209391795291,79.61434989263155,Al0.14285714 Mn0.14285714 Ti0.47619048 V0.23809524,bcc,birchmurnaghan,-0.005434718558944951,training set,3.103845596376825,0.28281228878025594,59.59951589062173,-1666.065294042607,2.8879717935591063,152.90998277968743
0.2501957900619223,1.5726115540750685,4.024907389964703,2.1461200988038405,189.08018778897727,278.64651531868884,144.2970240241215,105.63978114697221,Al0.13043478 Mo0.04347826 Ti0.39130435 W0.43478261,bcc,birchmurnaghan,-0.0011104760324087692,training set,3.202986445041904,0.29834265345769245,88.10326500104203,-15121.209744797032,2.980217353347416,228.77645371947833
8.895597902346582,9.305535331839712,4.230681350889392,3.102985591549951,107.46697387548879,118.8180823927946,101.7914196168359,79.22110602250184,Al0.13043478 Nb0.04347826 Ti0.43478261 Zr0.39130435,bcc,birchmurnaghan,0.002478071754467237,training set,3.4153011699034064,0.3544954612974456,34.63341053472591,-3962.230177013246,3.1777654973250136,93.82159475707478
1.3615913993710969,2.7741945078669064,4.243260693197913,2.5724677302679866,129.44267698091718,165.83455650384457,111.2467372194535,75.71861422759446,Al0.10714286 Nb0.35714286 Ti0.32142857 Zr0.21428571,bcc,birchmurnaghan,0.0026165811286773533,training set,3.3616741497708333,0.32793040918626326,50.3184842545848,-4868.494400023262,3.127868259622119,133.6388907716467
0.44626012644804813,1.823482119408744,8.621797323980259,1.5446407523035104,192.5498920489981,308.54656158586295,134.55155728056565,158.63838960857854,Al0.19047619 Co0.0952381 Cr0.23809524 Mn0.47619048,bcc,birchmurnaghan,-0.006292043516850754,training set,2.8420225290983585,0.23375564454051348,124.65674737756981,-1963.0869867985166,2.644358633778867,307.5919314142752
3.667003423967648,4.84963510590642,4.805058453525619,2.230395361727395,163.68921368992466,201.1868022533419,144.94041940821603,136.38721641298753,Al0.14285714 Co0.17857143 Cu0.32142857 Ni0.35714286,fcc,birchmurnaghan,-0.0051149183718735,training set,3.59174102906883,0.30497156311301643,73.39022332038512,-2719.8079149759724,2.652494684727193,191.54430888723263
1.1358070682360335,2.5551375231569087,4.489770080159207,1.961233552270826,131.30909219653208,182.1992528285008,105.86401188054772,97.52351924266932,Al0.19047619 Co0.28571429 Ni0.04761905 Ti0.47619048,bcc,birchmurnaghan,-0.01473056783265747,training set,3.050357985578705,0.2820939528340007,66.95229746834336,-1848.1821005348327,2.838204269211196,171.67827142501238
3.5848087684982506,4.778050250491598,9.154969393873666,2.832487502973187,261.04009520880396,308.5800199694939,237.270132828459,170.36111205837466,Al0.22222222 Co0.55555556 Cr0.16666667 Ni0.05555556,fcc,birchmurnaghan,-0.009482278582709114,training set,3.580635863870183,0.3420630775229413,92.15931047702668,-2176.5919745741826,2.644293538980874,247.3672156823813
3.643411872554868,4.82909857597583,4.252710073812955,1.999518057013855,108.38092396294877,136.15112640877382,94.49582274003625,100.5787838142707,Al0.17391304 Cr0.13043478 Cu0.43478261 Ti0.26086957,bcc,birchmurnaghan,0.00675270812917006,training set,3.0410088627052376,0.28567001650045654,54.20352348545846,-2242.7674880491854,2.8295053818745934,139.37568986786454
5.480621368007682,6.411207618509302,5.6457620866993885,2.1108529143779173,157.34357726725506,189.03227030790651,141.49923074692933,152.3720926821205,Al0.16 Cr0.12 Fe0.4 Ni0.32,fcc,birchmurnaghan,-0.006245473249691713,training set,3.592545944517182,0.2954329378670702,74.54028473302,-2321.49676908125,2.65308911342657,193.12388008228805
1.5047585634978464,2.9103660833298,5.532180609586197,1.9275254769513057,112.34068892742489,153.28421049424733,91.86892814401367,89.37047737512168,Al0.2 Cr0.2 Nb0.1 Ti0.5,bcc,birchmurnaghan,-0.0005222406548455183,training set,3.1738326412420284,0.2788451018146283,58.282336742500505,-2135.395375080655,2.953091209203107,149.06816173091502
3.217802196189311,4.457142855727542,10.282857968770456,1.589644699533151,112.89439532801977,151.1939087114239,93.74463863631772,128.02980184101077,Al0.16666667 Cr0.29166667 Cu0.41666667 Mn0.125,bcc,birchmurnaghan,0.014507732909805782,training set,2.9159158849070597,0.2399866293559913,71.01863413955002,-2363.3864014516594,2.713112674751802,176.12431353633391
0.11824996204986071,1.3670274043930504,4.305699778689443,2.014704234402428,196.9641447082678,305.038790920849,142.92682160197722,110.80575231951156,Al0.16 Cr0.4 Ni0.12 V0.32,bcc,birchmurnaghan,-0.001070066724651042,training set,2.929154709430153,0.2870562179794442,97.76330507722807,-1890.9847444587247,2.725430733307035,251.6537393797355
1.8749568214257781,3.255269820392082,6.149930574253971,2.4124501581676476,209.24969971458134,266.15613156089705,180.7964837914235,138.93434263163277,Al0.15384615 Cr0.38461538 Ni0.38461538 V0.07692308,bcc,birchmurnaghan,0.0015208182785499957,training set,2.8730413174366394,0.3179026126613227,86.7374188047536,-2198.5675343177936,2.6732200519808242,228.62294171656822
7.754903079116229,8.342551832297518,3.1016859896361177,2.5600600684778723,117.32367771499833,133.5651251769203,109.20295398403734,101.62133796196582,Al0.17391304 Cu0.04347826 Hf0.43478261 Ti0.34782609,fcc,birchmurnaghan,0.004435415114130592,training set,4.277655218003085,0.3271925277471739,45.8284862764002,-13929.389232484087,3.159041154977237,121.64644908800447
5.143295803215535,6.122754657068274,4.3171748766930715,2.253976220252501,156.09936351175105,186.46589641465843,140.91609706029735,139.4451230627199,Al0.18181818 Fe0.31818182 Nb0.04545455 Ni0.45454545,fcc,birchmurnaghan,-0.0012917353792545327,training set,3.660749799994532,0.30674906127601387,69.25510664627333,-2630.2936177329793,2.703457545523267,180.9980911971758
2.166415418696186,3.521365431157524,4.673453304798599,1.8730302902110176,151.86645431860566,202.54963611925592,126.52486341828053,133.8555032504115,Al0.22222222 Fe0.55555556 Mn0.05555556 Mo0.16666667,bcc,birchmurnaghan,0.0055783531579436385,training set,2.983448588975551,0.2733827757743808,81.08061845678759,-2997.395380852242,2.775948450062353,206.49332598401537
0.1284878305206174,1.385107643063056,4.2759337284136985,2.1803632392314602,181.86047468096248,273.34382940382625,136.11879731953061,95.03572037976548,Al0.19047619 Hf0.19047619 Mo0.47619048 V0.14285714,bcc,birchmurnaghan,0.003499432157695992,training set,3.2205218449271986,0.30108975543940203,83.40833830287154,-9974.250385624955,2.9965331585912804,217.04346896818006
10.91146073639755,11.001991310219458,3.81049657717296,2.9549417493953385,112.01063196263067,122.99645440969495,106.51772073909854,90.64944232366126,Al0.17391304 Hf0.34782609 V0.04347826 Zr0.43478261,fcc,birchmurnaghan,0.0012626479128812207,training set,4.423656461804484,0.3479445948344776,37.90620643725078,-13800.312563877287,3.266862826977673,102.19093215554413
7.887897967719649,8.454974741991322,3.184420077879099,2.5490908182873717,115.39351995700198,131.28496460128466,107.44779763486065,100.77132231087245,Al0.2 Hf0.5 Mn0.1 Ti0.2,fcc,birchmurnaghan,0.0059765544883703114,training set,4.290803205767532,0.32653489781548484,45.26850088241661,-15768.298043705512,3.168750921738761,120.1004923846334
3.967279218457527,5.110386083643707,2.7353707225602584,2.71472828039386,119.20591097680071,140.89450753266482,108.36161269886867,83.12782650963806,Al0.13793103 Hf0.34482759 Nb0.20689655 Zr0.31034483,bcc,birchmurnaghan,0.00018082567476085387,training set,3.472951878178087,0.33596132120551325,43.91080751533115,-14288.514412172923,3.2314065739205544,117.32628084676558
1.1127098967571971,2.5323714740743446,4.0032697184151935,2.451263183747272,141.854169690479,186.07878211616543,119.7418634776358,83.99486021910157,Al0.16666667 Mo0.04166667 Ti0.375 V0.41666667,bcc,birchmurnaghan,-0.004571046311184546,training set,3.127221117706989,0.3204407723226616,57.86982427306114,-1852.6926359765114,2.9097215372770466,152.82735091459512
0.261018697893566,1.5876563590007444,4.4790170216857685,2.193916692959692,195.30965249503134,285.29758542571324,150.3156860296904,107.1524354630472,Al0.14285714 Mo0.32142857 Ni0.17857143 V0.35714286,bcc,birchmurnaghan,0.007296374210454815,training set,3.0659459210378337,0.3021564962714034,89.02327655456685,-3898.0277676411893,2.852708057021496,231.84447576978988
0.07961213217451046,1.2928711761129168,4.387777836725444,2.0555236902442693,215.132180976418,334.7603488951579,155.31809701704805,115.99785761500107,Al0.23529412 Mo0.58823529 Ti0.05882353 W0.11764706,bcc,birchmurnaghan,-0.0015917327436909545,training set,3.1708339313687337,0.2906948825044416,104.66052130532859,-8791.221574509942,2.950301060897646,270.1695984980694
5.5439055022979655,6.46524814778317,5.022922227119407,2.6422335655565834,176.7610845779176,205.0403513396187,162.62145119706702,137.12435778881573,Al0.2173913 Co0.17391304 Mo0.17391304 Ni0.43478261,fcc,birchmurnaghan,0.004662154391098738,training set,3.7291779123843085,0.3319647929318836,66.89835708777815,-3320.136347464009,2.753991590971096,178.21251269181127
0.9324486223344799,2.351841862148664,4.177397074178692,2.2635274361352735,140.582358034668,190.20577618623238,115.77064895888581,87.52982411381774,Al0.17857143 Co0.21428571 Hf0.25 Nb0.35714286,bcc,birchmurnaghan,0.013553158825743594,training set,3.28288392679388,0.3074598353987555,62.107644815959056,-10967.257126601773,3.054557930709079,162.4065021361564
4.930603677629147,5.9405004110179975,4.668033422230419,2.2104518470242867,151.22005202377997,181.8276183774631,135.9162688469384,136.36819537823644,Al0.2 Co0.4 Cu0.36 W0.04,fcc,birchmurnaghan,0.005944462305251363,training set,3.6572930269164607,0.30344252185253034,68.41137581320879,-3696.8302753776948,2.700904724442436,178.34059242674016
0.3046645326715325,1.646560507261443,6.545408782565253,1.8171964128094489,148.7990390534082,229.7871965117208,108.3049603242519,100.01392622004661,Al0.17241379 Cr0.20689655 Fe0.27586207 Ti0.34482759,bcc,birchmurnaghan,-0.004625517647355082,training set,2.997863380589406,0.26749914717673334,81.88385031167859,-1810.1320921272663,2.7893606866888914,207.5754208751998
0.6085229217760366,2.0094550834252223,4.023179982507248,1.6350968725772057,147.90104465995898,227.32160518426923,108.19076439780386,119.69403680554181,Al0.23809524 Cu0.04761905 Fe0.23809524 V0.47619048,bcc,birchmurnaghan,-0.00760971333352245,training set,2.9598920195604306,0.24599048597269701,90.45399519775268,-1784.0820859519335,2.7540302502320206,225.40963486923974
1.7057486629298637,3.0987460357944765,4.578857333843678,2.5037313103349086,138.8178184825699,176.30738941521017,120.07303301624975,87.12799448336617,Al0.23809524 Cu0.14285714 Nb0.47619048 Zr0.14285714,bcc,birchmurnaghan,0.014133190229586035,training set,3.312370406345326,0.32376150606370585,55.44437532476322,-5255.3835219286075,3.081993612862643,146.79025956533988
3.6991241160940227,4.877583891245867,4.661544439630926,2.5260591792516993,140.94415510864062,169.34693901593883,126.74276315499151,103.90272093958133,Al0.18518519 Cu0.14814815 Ni0.37037037 Ti0.2962963,bcc,birchmurnaghan,-0.011093065895238396,training set,2.9998535134267006,0.32513768298708484,55.796062208801004,-2211.1064673760957,2.791212404927148,147.87492919034764
5.096055472012029,6.082301443282047,4.250076899727418,1.7364795633416596,114.82154095412973,143.94359781361027,100.26051252438945,132.84684635082024,Al0.15625 Cu0.25 Fe0.28125 Mn0.3125,bcc,birchmurnaghan,0.0009335356899100589,training set,2.9061799180961283,0.2584322714370877,66.1231743684726,-2344.13625963951,2.7040538486407937,166.42307303029517
4.515300083930276,5.583655940456874,4.672074691085855,2.4225290530112047,122.62884431989899,146.22466895288562,110.83093200340566,98.81322478646587,Al0.23809524 Cu0.47619048 Mo0.04761905 Ti0.23809524,bcc,birchmurnaghan,0.0025370403582201106,training set,3.0667968115623485,0.3185685894631279,50.62017488189513,-2486.3516516402415,2.853499767742246,133.49234518479463
0.5206231734423206,1.910402835083914,4.028650586478504,1.9452063917538558,164.18091240325586,240.56360542004268,125.98956589486245,109.44128496796036,Al0.16666667 Fe0.16666667 Ti0.33333333 W0.33333333,bcc,birchmurnaghan,0.005218696140218526,training set,3.1526563313485436,0.2805612101053593,84.40282383363211,-11872.595205644062,2.9333877208158494,216.16596444941078
1.026977717181948,2.447181384586649,3.529908344825515,1.777538981592376,132.9504011331773,191.29943546719568,103.77588396616812,107.09300297311273,Al0.18518519 Fe0.33333333 V0.37037037 Zr0.11111111,bcc,birchmurnaghan,0.012270534622075502,training set,3.0718589706200943,0.2631311015523944,74.79464726791876,-2444.3823590364364,2.858209851449485,188.95089038749802
8.778220544368489,9.206565650970486,3.1198600822125897,2.66785531021992,118.04447925221645,132.65885371330828,110.73729202167054,100.91114844293121,Al0.19230769 Hf0.38461538 Nb0.03846154 Ti0.38461538,fcc,birchmurnaghan,-0.0005603939116554102,training set,4.274243460237498,0.3333993429323304,44.246957022000444,-12659.850510499724,3.1565215776286597,117.99772683978091
6.54264628584944,7.315509356726906,3.385654391914984,2.7750232233548227,123.69135709028762,141.00822392424453,115.03292367330917,95.0112760147542,Al0.20833333 Hf0.41666667 Ti0.29166667 W0.08333333,bcc,birchmurnaghan,0.0004918563172395807,training set,3.374123847917639,0.33914329296484175,44.573088992297805,-15877.039749185282,3.139452075881623,119.37950634152124
4.004778999668604,5.142871948388134,4.309752910460968,1.9787732929964759,124.90202436411917,155.95091409640892,109.3775794979743,119.76034802459198,Al0.18518519 Mn0.2962963 Ni0.37037037 Ti0.14814815,bcc,birchmurnaghan,-0.010986930188209953,training set,2.9467016397373778,0.2837469975190159,63.12093699980093,-2154.409414496388,2.7417572670270007,162.0626267081628
0.2749876887644076,1.6068023112042347,4.386523151798527,2.3607396579862483,170.8702533749821,243.51211361022172,134.5493232573623,87.54083168711851,Al0.20833333 Mo0.08333333 Nb0.29166667 V0.41666667,bcc,birchmurnaghan,0.004624779871392093,training set,3.174013458360647,0.31440740410114304,72.37996481184942,-3802.3382646097284,2.95325945041297,190.27352331455015
